"role","file","source","source_repository","source_commit","source_path","source_sha256","sha256","source_access","provenance_status","note"
"age_length","bet.age_length","input-repos/ofp-sam-2026-BET-YFT-age-length-build/BET/bet.2023.new-structure.age_length","","a26b694","input-repos/ofp-sam-2026-BET-YFT-age-length-build/BET/bet.2023.new-structure.age_length","1c51daab63859af5392d42d5ebbff6bd1821ff315f5fddea083bcc2ba849bcef","5529b5c52079f9cde36f84a133bc9864b27bd70d41ece809f4863e5a29786135","unverified","unlocked","set age_length effective sample size to 0.75 for 112 records"
"doitall","doitall.sh","steps/04-NewStructure/model/doitall.sh","","060704d","steps/04-NewStructure/model/doitall.sh","b68ed9f506cf7c654fdfc418ca704ed81185e1d2abefb33ed4b7df91841a77c2","b68ed9f506cf7c654fdfc418ca704ed81185e1d2abefb33ed4b7df91841a77c2","unverified","unlocked","generated from the five-region template with only declared cumulative controls"
"fitted_source","JOB13328","","","","","","","not-public","unresolved","Job13328 fitted-model source metadata is inaccessible without Kflow credentials; do not represent it as public until repository commit path and SHA256 are supplied"
"frq","bet.frq","input-repos/ofp-sam-2026-BET-YFT-frq-build/BET/bet.2023.new-structure.global-cpue.wt-as-len-plus-len.frq","","f89e066","input-repos/ofp-sam-2026-BET-YFT-frq-build/BET/bet.2023.new-structure.global-cpue.wt-as-len-plus-len.frq","f97ae5c81107aba516e9ac7e2e7b48a24c880a5b481c463e00b1127b5157fe5d","f97ae5c81107aba516e9ac7e2e7b48a24c880a5b481c463e00b1127b5157fe5d","unverified","unlocked","copied without year chopping"
"hessian_merge","JOB13432","","","","","","","not-public","unresolved","Job13432 Hessian-merge metadata is inaccessible without Kflow credentials; it is not the Job13328 fitted-model source"
"ini","bet.ini","input-repos/ofp-sam-2026-BET-YFT-build-ini/BET/bet.2023.new.structure.ini","","386d169","input-repos/ofp-sam-2026-BET-YFT-build-ini/BET/bet.2023.new.structure.ini","1bbcdfe2c350879d0fb5c07395f7d2567e79a4554e5765b9d8e7db437ad270ec","df4302e18e4aa23002124e733c46f40a38e3a119bdc65b5c8d0e936471c8eb98","unverified","unlocked","Fixed Lorenzen natural-mortality intercept applied from the 01-Diag2023 mgc=-5 diagnostic final par; set Length-weight parameters from `3.063397e-05 2.932384` to `3.073533e-05 2.932410`; normalized MFCL 1007 tag-control rows for 96 release groups; set only tag_flags(:,2) to 0; harmonized initial RR values only in 1 tag reporting-rate group(s) so grouped starts are native-MFCL compatible; group flags, targets, and penalties unchanged; standardized positive group-17 prior metadata to the already effective first signature (mean 0.595; stored target 59.5; coefficient 676) in 84 cell(s); grouping and effective MFCL objective unchanged"
"tag","bet.tag","input-repos/ofp-sam-2026-BET-YFT-tag-prep/BET/bet.2023.new.structure-low.recaps.removed.tag","","471b2fd","input-repos/ofp-sam-2026-BET-YFT-tag-prep/BET/bet.2023.new.structure-low.recaps.removed.tag","8ab51bcc42e55a07150950535acb665bac4d552a536530bfe3d1d040dd90d12b","8ab51bcc42e55a07150950535acb665bac4d552a536530bfe3d1d040dd90d12b","unverified","unlocked","exact selected tag input; never replaced by an earlier step"
